c,mu,distance
0.39959568735170825,0.31054305399986615,0.043549918321968764
0.33940780463731035,0.7210486911706201,0.0435518371801242
0.3061700458655321,0.4710223101574068,0.043564122402072206
0.4528030868927182,0.39363898520456797,0.04358128205409153
0.42177479325490197,0.4524418430406568,0.043599690728973614
0.38453953136004104,0.8236418298393063,0.043642873782880294
0.4950051569335482,0.47918230389787486,0.04364629806251483
0.3936145386800006,0.8241497016393498,0.04375211624843782
0.3940260994504521,0.24493657647110956,0.043765904768693936
0.42761412566795787,0.5153488682078827,0.04377267710314362
0.48408936105066336,0.366638036460188,0.04378431208521806
0.4425083341431173,0.12721856898019024,0.0437911726904579
0.3348832465076216,0.7424191221835471,0.04379568413961732
0.48026351277084667,0.8787072948658299,0.0438069949326209
0.37952264984383655,0.7997714573030882,0.04382850585444902
0.4570544347323833,0.14810183688577672,0.04385131361992962
0.3550799895219636,0.6676060464346005,0.04388396248857783
0.471936551193776,0.6702198789566899,0.04388919808174733
0.47175619698926397,0.3241584777973384,0.0438983017353758
0.47141936532039364,0.5373258868326847,0.0439456141687926
0.3626177476652741,0.6408177277417507,0.043957186160862916
0.4277019742106466,0.2878730101059682,0.0439806706464347
0.43656879987887764,0.2630640911989287,0.043993121166925366
0.4742507005427622,0.4159301914195137,0.04399327521804133
0.42598311631191976,0.6822771573220427,0.04404178772506344
0.361175534491711,0.11637987897526668,0.044053835466451086
0.36064223653434857,0.23906340602148896,0.04405756700991868
0.44953289382405237,0.8356125327978063,0.04407973133755149
0.3262439283038361,0.6733999449414154,0.04409434715852365
0.4867911823569946,0.5409236151165651,0.04410143823792466
0.49598000240388374,0.45210125970990567,0.04413173655094662
0.3864401822308109,0.10209432782937561,0.04413512913482981
0.4477941062571362,0.8056357308286883,0.04414777124537438
0.3576116551514581,0.21389006594022295,0.044148673435734365
0.40594244622272513,0.44225590467028686,0.04419117257456584
0.3780799158371594,0.3652393075392977,0.044246577258831396
0.4081127465917901,0.533945533010589,0.044255759761600864
0.4343521571497554,0.7637744460031494,0.04427022307533571
0.4608706915124786,0.7197893827999341,0.04427581152871474
0.2762245222648112,0.5687941229912313,0.04430849617336708
0.4768879420021839,0.8556547224845822,0.044329028560662696
0.4816704205208351,0.35367025033286903,0.044347833991982104
0.46925492653609224,0.5044400581495861,0.04440129854448316
0.3178095833287729,0.3278004699423238,0.04440328858784564
0.4525159655314539,0.13105025095281855,0.044410066671006596
0.4282348243726054,0.3058516603534679,0.044413804387035745
0.4180294043370202,0.14198443893649434,0.04443973162308878
0.4937822291641407,0.3449072059104966,0.044451628624132045
0.451873690794688,0.5140963606856872,0.044460347527711046
0.43479300896406126,0.6791317530193999,0.04446898971062171
0.3585699666755239,0.35041174359119986,0.04447043354418078
0.47032225721023335,0.7210565624831727,0.0445199671444753
0.4900729661325923,0.5378360818325892,0.044521435014155564
0.3778491655584557,0.32054730963106026,0.044528996525602
0.39098373521386576,0.16687199318498463,0.04456214614938702
0.39628798784967745,0.47585014632021894,0.044568162754635494
0.37661335876026436,0.4209985223630389,0.04457616487457332
0.36363931692890317,0.5728054058802409,0.04459292817303094
0.47074592738640264,0.670049726556753,0.04463642220438727
0.3520127470336879,0.5349713053711209,0.044641654622565106
0.4546688463556545,0.2808774448492735,0.044650890642211526
0.4771701160988423,0.35627025143312296,0.04466452574111553
0.48401331847966056,0.5551421623972513,0.044664864558414986
0.4282877872130061,0.5470505683675042,0.044669179518044375
0.37217695410712104,0.15692368305557,0.04467605619038446
0.4901863369682814,0.2919263550819018,0.04472139908484125
0.4864949274767727,0.23179260567303608,0.0447276503675164
0.3696533820338508,0.7897425795388869,0.044737539042792054
0.4685842910757213,0.4108337759050371,0.04474384427082113
0.4529218702705494,0.4385027778989786,0.04474419108917746
0.4893939007778203,0.7238548720704089,0.04477225220107306
0.3339353683751707,0.36604744071020334,0.04477940281748058
0.3488480552568272,0.3998043729416275,0.04480187512271565
0.33240154997676785,0.49434195573178497,0.04483401714260514
0.33302477385966156,0.6573936249783319,0.04483913272662739
0.4336409891112487,0.4079874114391443,0.04485188565313351
0.4654886407541866,0.7291940592717925,0.044878494514199695
0.3862972120497107,0.3857016740266689,0.04490649819372612
0.37596292372763007,0.175234987294193,0.04494373680544011
0.45255402671623646,0.3296467637961433,0.0449638820119228
0.4510955176938981,0.5460158082104937,0.04496674959743419
0.4945870349619862,0.19980551319661022,0.04497051345523623
0.4437319314921345,0.3050750306400517,0.04501110797484308
0.31472661665714974,0.23556901885957454,0.04501712002820835
0.49694471711277144,0.6810678696843306,0.045027687522886405
0.4305723336647671,0.6915454929270868,0.04506608027674307
0.370176748044837,0.5080969439478599,0.045070317609711565
0.3758233879263163,0.6427757583412518,0.04508616289160283
0.4376170283576625,0.3454748743697823,0.04515219094466634
0.460573003086567,0.102623456302008,0.04517079994448203
0.47986068342600696,0.8097142127061774,0.045219603133700596
0.41635614634545715,0.21562196421964172,0.045222319129374744
0.4275451251771365,0.8490695760692073,0.04522484655720924
0.4674442506918447,0.1870417016191447,0.045240051182533755
0.48951952830633993,0.8832219026189442,0.04527999918898418
0.412850173294673,0.2327769557673478,0.04529371166989895
0.48783456933816116,0.3032237615835527,0.04534445712935138
0.3753312375908029,0.707078635127889,0.04536756779234039
0.4132491970178397,0.2548246697513439,0.04536898921402402
0.4203936250945428,0.2610882703002193,0.045380773918484246
0.4192571597542353,0.6794233445736475,0.04541095569193353
0.4530755364920108,0.42774521321875236,0.045413565146998444
0.4180777735186988,0.31697614156830634,0.045423030530346915
0.30272172257879576,0.88627827296189,0.04544472001197611
0.47459650107501516,0.2633579896185544,0.04544785897454339
0.45639393811127715,0.3526641505388036,0.04545624219363173
0.40095602043987777,0.394211854523163,0.04545901031868321
0.4227057559687637,0.6381046552237738,0.04546984507413312
0.3679969387983566,0.4775906672906848,0.045473293133024506
0.403933028865193,0.3692549366373419,0.0454794452044137
0.30307623519170546,0.14860745526445537,0.04548106505787218
0.49103251795021463,0.7803555056554476,0.045482735541980915
0.4601136765939492,0.8939372359974701,0.04548995234340538
0.43223261417898684,0.4002859321975196,0.045582431638959
0.42697358912170114,0.5355794198957419,0.04559252874784289
0.42834589210248486,0.8758274745835534,0.0456293979861332
0.4444254132186788,0.3599163226025466,0.045642862962381854
0.42221625532086693,0.8129281499316917,0.0456559605241224
0.40259835294265656,0.8273477164794548,0.045659221738872345
0.4979882017227285,0.44253550508633654,0.045678842317014724
0.4362533099555088,0.5285090008247197,0.045679019501989146
0.3788959339952954,0.36360536502926555,0.045681104276915685
0.3428163405065444,0.15044233333909596,0.045686508708349886
0.4063531530578569,0.43475319911879207,0.045747941819014655
0.383255750922888,0.10695577874608225,0.045769438170939813
0.4527293242452183,0.26982677161835866,0.045803082201891006
0.38682597349532344,0.16204364225411352,0.04580448975348394
0.4729889171385566,0.28586770684806667,0.04585171507626445
0.48150844675749194,0.49995833867861794,0.04585913963376483
0.35142204070109384,0.8032279447691492,0.04586340230975672
0.4472923895615999,0.20656986410064715,0.045879092322621697
0.37014405144022566,0.3079307273746572,0.04591700420678252
0.3516185587452263,0.7687460506072434,0.04592779907007719
0.39462257778557486,0.7350756115952849,0.04593132037586023
0.3040333527007756,0.5006134212215331,0.04594437875998965
0.47202906183007465,0.6379995326900626,0.0459530773265611
0.37225010143537685,0.8029213490075505,0.04595864983473382
0.44893694251726723,0.20323464631394839,0.04598733092095613
0.4853828184664033,0.5693635336741618,0.046022055013367584
0.44093828545819824,0.29192395578496894,0.04602359409809949
0.3269892487233477,0.8410182565184072,0.04602508954220731
0.37676842167844227,0.377904403172434,0.04605398351958389
0.28684958853629106,0.4863532441356183,0.04606144054014367
0.4200463575582022,0.6351850840522769,0.046103972213047476
0.3405718730880894,0.4776105191872987,0.04610873019238081
0.46319654006573796,0.4153070665987594,0.04611158432461658
0.42881625457741435,0.4693062871848981,0.046132964106990276
0.4598302901627537,0.7637886658585121,0.04613348329011174
0.45401868297759174,0.5388289602549369,0.04615920980614512
0.4235623833077372,0.31596919487412645,0.046160965196626
0.45546657362621834,0.8499234933218324,0.04620242545858855
0.4568126714745382,0.1998125331368268,0.04620886966884561
0.44605836562540524,0.5811793363653412,0.04623004491482358
0.34975804436747804,0.12228599899634718,0.046249977638136625
0.4132362839582806,0.20467647053247245,0.04625267973318671
0.4899546056826142,0.6775550435551173,0.046265698972150056
0.4404764948681491,0.5932488491933875,0.04627727453158733
0.3750664846831716,0.20791133132146805,0.04629166178017928
0.4088013489013437,0.4012008975571346,0.046352693751498926
0.4627434787136919,0.5607003121163368,0.04635569265303561
0.2952657302357527,0.17206415503414868,0.04636758303943095
0.4654952930064581,0.8557712335825872,0.04637195448381516
0.3428494459518455,0.7015627573784162,0.04640606970575577
0.3878509464381017,0.8261346759269187,0.046427153582124125
0.31529128948706264,0.6521406560920789,0.04645742252908553
0.43104545045083176,0.5426762832146627,0.04646485888576787
0.3734665340272437,0.1665277828123947,0.04647527131617437
0.3789539302183901,0.3538085041025515,0.046477294786629306
0.32220322383320577,0.6073378037800351,0.04650157294923179
0.3739044165962203,0.4984872364839784,0.04650265561780793
0.2860454828905622,0.6894664301255577,0.04650891267787754
0.4320302436068547,0.521639025310318,0.046542743981443535
0.34986063423041835,0.1443474515858192,0.046551371895273475
0.4076690519904871,0.34471675141424274,0.04657386603678274
0.4671682345586955,0.2529685255641507,0.046593604213312254
0.37805333192491175,0.2296507213112154,0.04659480068258197
0.467461790873692,0.8431803941766834,0.0465963180174576
0.4862454037568189,0.771448611273066,0.046609212937883
0.3496086503257544,0.4681758435645119,0.046614418204086974
0.316709517443198,0.39586942840620754,0.04661620309268569
0.4413586728154222,0.31743662145360363,0.04662695177310593
0.4395717395620322,0.5764887503327458,0.04662820483184778
0.27792833512310255,0.5636909547089375,0.04664769125530508
0.45047940604761605,0.8259390107480203,0.04665716881551082
0.33171883125392077,0.5693772789037426,0.04666870400679459
0.47739664550653227,0.3330260165662431,0.04667194400753606
0.4033454749665777,0.7075315550139448,0.046680572649495676
0.3417086914075588,0.8321077675287069,0.04668110300491877
0.2946254750703843,0.7313792038416418,0.04673885204109332
0.4995362968390441,0.8372770460048932,0.046748632871493126
0.4648450226804507,0.43751971997355277,0.046779185271050364
0.3906033264759634,0.6615464017634791,0.04679168558759987
0.47595809779681,0.13653186699524442,0.04682136752679903
0.45504680577904166,0.8834285964472722,0.04682137062886005
0.4402567913409874,0.8821643053090473,0.046838791066954384
0.49855143777881705,0.14479822498840875,0.046850934169750266
0.445517709879909,0.7108666174537522,0.0468727991969707
0.4888947579529077,0.4452183676004414,0.04687823543747967
0.4273821374036687,0.8315440547720577,0.046883793842590546
0.45075189930627235,0.888279156394347,0.046902586520548316
0.4174214917051261,0.8418614943411055,0.046938963571935347
0.27407246944575747,0.20846596591929797,0.04694501634071821
0.4318053902558976,0.765602702423639,0.046946582825371855
0.3859056299136693,0.7412056330536212,0.04695665221278942
0.40065762034326735,0.7125956405507864,0.046960442630719856
0.4984076155234627,0.34597248773309197,0.04697118091826303
0.3764764150481722,0.2778632995725,0.04697284796283891
0.3215704386690439,0.5900255671144222,0.04697340339188325
0.45795842921679897,0.7897904216819985,0.04703572201049265
0.44390790285392,0.3020721279794787,0.04703846323012183
0.4813361906277721,0.6978054730733312,0.04704011187047096
0.39512785688153185,0.5642482451834416,0.04704424046205513
0.46717205414594554,0.8370443263118806,0.047056506134130906
0.40588337620765413,0.11674922589217714,0.047058474494228265
0.4293687614797468,0.6078088041370568,0.04706249932708962
0.37718735325314945,0.38589988519170815,0.047076799563883484
0.4644975060566061,0.28006577258198395,0.04709012930764172
0.4634753648630632,0.8460286700414618,0.04709656678001743
0.44085353898961954,0.7152606207038236,0.047105324691086574
0.3505229399717109,0.31166063618414286,0.04713838391425858
0.45336150070623216,0.4627877911812007,0.04714337662565636
0.4047067378457039,0.33471068395901016,0.04715067206965155
0.3171317635742499,0.5450842724649002,0.04716454493662693
0.4703720497930094,0.8443270100341683,0.047178821179923794
0.440879158536302,0.5030717487894204,0.047180754891612414
0.4921688187297324,0.513895482889404,0.047192038172742846
0.4427207640349764,0.4232153406483329,0.047222887854791125
0.34582175905847456,0.3651359134889658,0.04725434728912524
0.4027974472233802,0.8960508160125141,0.0472853103490446
0.4979572655309489,0.847210502513839,0.047299612143004856
0.4199489978000005,0.727642239970474,0.047301921484094296
0.3574837645727552,0.34805960670922187,0.047310093413610775
0.35459292932829845,0.4382809626990074,0.04734415374262041
0.39322549351958713,0.723924348266969,0.047344753307908216
0.4623388201385792,0.5453480721353116,0.04734600581090864
0.36404955752939394,0.7733181148509857,0.047346320598927065
0.34710766029933354,0.5757453283239482,0.04735084187896232
0.3033634139111381,0.5017090182767346,0.04737044227306621
0.4244732652416736,0.6528967889100218,0.04743846099217842
0.3526204696935268,0.6800051400041883,0.04743905428855329
0.3630571720395396,0.3454344842301602,0.04748196152491045
0.40536832579067805,0.7822930115814873,0.04748431609895408
0.37111589881228546,0.5801242540870785,0.04749703001129218
0.38112899376638343,0.7149721849150766,0.04750435201237286
0.34588506963997334,0.26608170005278264,0.047510521836892146
0.4216556305506217,0.7565182798873763,0.047510779411674
0.43454066527156276,0.1490675095921491,0.047518229936109636
0.4732217545017159,0.7901121205391682,0.04751854702135601
0.42787891031597447,0.7153796409732902,0.04753850851913765
0.37030042797258933,0.6737443987065869,0.04755628579388078
0.35394079183843763,0.1351646861075227,0.0475995914923982
0.30694164714930616,0.4770749586245464,0.04766087555749455
0.418992266379676,0.6967123828943571,0.04771048554535189
0.2443783702476739,0.2608048168962551,0.047721872900920295
0.26032327141598566,0.1998179291747329,0.04774123026476463
0.443978943174392,0.6746053788680026,0.047760128671491826
0.3316615828127992,0.47868389707131564,0.047760805494149364
0.37400364374002815,0.32773393728967337,0.0477775552831905
0.3466588750095262,0.4889164672514813,0.04777768963134678
0.4123857821992112,0.13080373970867526,0.04779393433667638
0.4605637223476632,0.45620055035591667,0.04780516805526793
0.49041761866026445,0.4612108455287518,0.04781836385961375
0.46691716511157766,0.3686517005788498,0.04787222212456134
0.4514906635506837,0.31283803799078963,0.04787361106454742
0.44341747003596244,0.4036303296012086,0.047878209035190744
0.4523465755919348,0.14909368906902218,0.047929076773270476
0.36072138554186317,0.6776086781042661,0.04795963140800487
0.4900751885877165,0.1930992630090872,0.04801584201655281
0.45903194350049126,0.2806693836092027,0.04802138906018267
0.3881157463066962,0.5239423413885068,0.04806182945851165
0.3775866207798636,0.8210477687293066,0.04806364887415741
0.3379185884972794,0.40617490660491284,0.04808960751849728
0.45742343022192244,0.13569952270414085,0.04809294352721311
0.4724854438257655,0.8747231169497622,0.04810812498297924
0.4011572904737909,0.5689730693359561,0.04811840548160293
0.4432135343186755,0.5335849985007857,0.04812634541623933
0.36802812230530135,0.44937248520637263,0.04816922849769883
0.40605456761738834,0.6659045027600888,0.04820393443973819
0.4386209147184773,0.45860414409227246,0.04822725655312906
0.4017316809370364,0.6625264684779669,0.04826122505163044
0.41649256786073663,0.38353650034806575,0.04827281993541291
0.44180461451093966,0.2928929493879383,0.04828397394383839
0.3175219500593802,0.49065229662252163,0.04835461820651892
0.3875638064309933,0.8670252767355765,0.0483561384062495
0.4063936120222834,0.2166209760034864,0.04837097884426757
0.30850730010657545,0.18853610207209118,0.04838381012587746
0.4103127251787084,0.7506755623750717,0.0483964008995386
0.4783855375344941,0.6690141391604205,0.04841646664660694
0.44504958055498844,0.7170682304215016,0.04843131643848646
0.3195493532745334,0.7034678987876254,0.04843188410407829
0.4205566268155675,0.5526257774820363,0.04843337371257581
0.4074753446982261,0.16143651518055435,0.04844415890240415
0.37175661061116605,0.7231883140400991,0.048476320540728625
0.49127113610201156,0.6872806649289511,0.0484977523904073
0.3530201507843008,0.4353193487429493,0.04854856832274353
0.4883871797322207,0.8386916873297308,0.04855482482388144
0.3770041686266138,0.10363852229506945,0.048588659454776424
0.3015984902787772,0.4161456255514845,0.048598712754493054
0.4611156340610244,0.5331503122400377,0.04864573715215928
0.48191398261340523,0.6671650991314969,0.048689310199531405
0.3265693668003532,0.6084834475268737,0.04870521391012992
0.49427507627349376,0.6815541935209423,0.04871192562041073
0.4242119463519963,0.7441438696110713,0.048725705846682316
0.33869301030552396,0.38451486563619974,0.04874437785125126
0.4042110096053858,0.5929090784376282,0.04875523342781753
0.4406477300196371,0.31855904492504844,0.04881670942011065
0.39002485766772244,0.4675655196951123,0.04882670118299757
0.3307486493450362,0.353734200385889,0.04883176678374955
0.4563317955812508,0.6241805919427816,0.04884998935067385
0.4707794756214255,0.42999664631311607,0.04886048394419565
0.413426144292518,0.41139355830229196,0.04887828114645793
0.3377616031853393,0.6622649518667173,0.04888608016406234
0.49118737687796477,0.8857390203263659,0.04890614808346779
0.3263543395915395,0.24538753217401776,0.048914939462450714
0.47865504671164105,0.576134334236685,0.04893000970320808
0.3643642435168283,0.4670692534906701,0.04894200889675577
0.46435567937649824,0.578141494498812,0.04900651727696298
0.4678594682415348,0.6577233699256677,0.04902044080746152
0.47773961467892134,0.43132121885787866,0.049030892559225894
0.4419006769838042,0.18045808913766834,0.049060355608351404
0.4659256630873714,0.2741265840150513,0.0490623327065273
0.3845797261244088,0.656093884342664,0.04906801751227178
0.30257475436323783,0.7806994234152766,0.0490805787416873
0.49489118581261615,0.24830995237497444,0.04908445427759434
0.37117310438176343,0.5403119859230567,0.049087449822183354
0.4666725176614199,0.2822817983544377,0.04910420165238836
0.4856758062888168,0.1692058040861279,0.04911479114413293
0.4410708622829004,0.6834268367517013,0.04911632051739367
0.4370788970141858,0.6363620075335987,0.0491455039920124
0.4325680526850282,0.19661804351706805,0.04915141653865451
0.34232744311774854,0.11196469060892662,0.049167719905969076
0.41021125578308304,0.35006153818404606,0.049169612673792926
0.4139091885747266,0.748999743190848,0.04917234162702274
0.4056333999702799,0.17939248094597682,0.049203681311195624
0.3782873874832037,0.20450013609202555,0.049221215109927385
0.4218774567070941,0.18078124335100274,0.04922407248253901
0.42695782908500546,0.26445754773160673,0.04922986269488602
0.27781618828970833,0.4862167213971982,0.04925038168334709
0.3548270123184175,0.45743263237922827,0.04926841061146261
0.46981991863811945,0.8053892396600809,0.049285357510589954
0.3463126953277574,0.18813576169747004,0.04930910586301781
0.2638552503933077,0.4642196387149967,0.04932599240028576
0.4851568630822758,0.7246004861779822,0.04932963480704328
0.49470923361603525,0.8581503481352484,0.04934207837094333
0.4636119573078673,0.44338172403484777,0.04935620279773898
0.4850406438760203,0.3133498712388312,0.0494192026763245
0.3975676231676698,0.6514762789297144,0.049451760659040785
0.42748832198133524,0.7926952770707867,0.0494528902959359
0.4063350669610508,0.1216016737829575,0.04946656396994881
0.32811481591386427,0.6161598728585269,0.049469853128251716
0.4444578922453687,0.238047976833521,0.04947208324693993
0.4824493451441294,0.7393664141413558,0.04947276206944859
0.4497073560862136,0.17165404259421618,0.049478301014869636
0.3448740617383662,0.24330998267728418,0.049500196104468354
0.43149285897029843,0.48047913207735504,0.04953529572669346
0.39417263496238497,0.1421033038330869,0.04954977110135356
0.40022086269522283,0.23357046477268595,0.04955559426931601
0.2924238671882111,0.4709969446301686,0.04956048802820504
0.4880568994896498,0.4756816575086771,0.04964581934322102
0.4055883961641248,0.33821538613143143,0.04966156232132568
0.36777279072512326,0.7272192544562244,0.04966453197214711
0.36062942073576476,0.3173716593185916,0.04966981073553447
0.37049238841502374,0.5822964193646823,0.04973831008201279
0.3984962908771291,0.23597340794512134,0.049750015406163244
0.34998381677405765,0.6183229784235422,0.0497627750928016
0.4723248606055339,0.4798842151314243,0.049776432638712564
0.42780177746244996,0.8843342561397435,0.049784343654453195
0.450910090984905,0.6097248431721896,0.04978596733120706
0.42178375123438316,0.3800242166613427,0.049888124236955524
0.4245376573375341,0.7680570502776914,0.04989647194162147
0.40993929516876604,0.7829744478808912,0.04994873558932753
0.47517621540301125,0.7521658600644184,0.04996759156405737
0.45843758496350895,0.21763913260570986,0.04997067653499729
0.4836165802274951,0.8010399310122732,0.0500037834294915
0.33098201493291507,0.28092474911098975,0.05001206592226607
0.3037579975961332,0.7780876224931123,0.050017083234917215
0.3697851485924192,0.7402375748684235,0.050022812596939956
0.3933148037198918,0.6247997567767791,0.050036744296604554
0.363153438784396,0.23832664800192785,0.05005450144076017
0.37035822768868376,0.4342217865994401,0.05006829989397991
0.3651777447650252,0.48206358058097,0.0500699396679361
0.48126236730430694,0.6077454430242707,0.05010149088862138
0.3957697122324898,0.26951264033580485,0.05011679586209019
0.4938303938405194,0.49372413501098145,0.05013212592124759
0.4326556443225801,0.3576791309331634,0.05014368442441394
0.2512917240902435,0.48350482829458763,0.05014444701012593
0.45780978172546616,0.17554967942373595,0.05015788317728226
0.4268349100743499,0.7817749684945573,0.050208335760571175
0.4902263532355168,0.5825298086051198,0.05024042812195401
0.41355641301929225,0.546086469283423,0.05026645064673608
0.3669497504408953,0.7177562118164488,0.050268068932055716
0.37818186954822586,0.21190458730801495,0.05028537500354865
0.35929309098121076,0.3832806344784633,0.05031455824687479
0.36879870992093267,0.366309482484087,0.05032212459551614
0.41286700344020477,0.25745309520769855,0.050323991813468444
0.44206558819742214,0.6246870408748768,0.05033408917874691
0.3064212786282719,0.7759930502620311,0.050337830054644234
0.4785003897357243,0.14282772410285258,0.05035298402987373
0.4566996514795355,0.46973977125510036,0.050355124889577094
0.45809535190124195,0.13335759041431716,0.05035793508442114
0.48011272542910943,0.7506915444377572,0.050367678213044026
0.466404659798763,0.18168739409399645,0.050372313290822195
0.4369446061087062,0.6636189854976706,0.050386396897898096
0.2973124811179516,0.5947634698975298,0.05038807553091006
0.4565562628938524,0.6450299339071145,0.05039687626358338
0.41572503251206183,0.2517749771981729,0.05041248083303176
0.45589831863506614,0.42772403313744645,0.0504139899161828
0.44073010030186743,0.18047243997276194,0.050426658126331896
0.42791669904890184,0.8874096755925384,0.050433134342160395
0.43291516754886605,0.2585735586327379,0.05044050687123933
0.4209406665917257,0.6228586371287517,0.05044290799864378
0.3351706191822311,0.2354767336683679,0.05045143107372252
0.4187471857547894,0.4920358489915093,0.0504617197809274
0.47275263199333606,0.8419955083284869,0.050469213591326535
0.4492296981645123,0.8732288010737882,0.05047233087020136
0.4317311184784881,0.18794766217932476,0.050485116757610554
0.3925818417130663,0.15580679718507753,0.05048912639598207
0.3128526976996313,0.564963523358062,0.050490876418842305
0.402358213363893,0.7171457432649386,0.05050341540491967
0.44242780417467265,0.8611643064578315,0.05050756791301363
0.4775601334832036,0.513752437639334,0.05051070021070467
0.41784228955784286,0.48746841405039043,0.05055532956201889
0.422280607206997,0.6177936782589921,0.05055619478461232
0.309227054469314,0.4600798253279307,0.05055716780836772
0.37929755873051396,0.8511152163492405,0.05056710369107221
0.44627736080555813,0.8296327793126923,0.0505769930611879
0.31599213762395106,0.7273674922958617,0.0505910451906917
0.48641988342403375,0.11385857013804729,0.05059424806471169
0.44522457357961454,0.7406906692420204,0.05059778874809668
0.4900222209454981,0.21908278777569656,0.05060787735314536
0.40989429354754925,0.1444585563579123,0.0506295923590223
0.40053356992525224,0.792609251509281,0.0506582377205268
0.42803851386795544,0.563721432571645,0.05065830382869608
0.48930900416837597,0.7831873985800474,0.05065897924098058
0.48532561853485057,0.1280877197330007,0.050708072571306176
0.40160352103131103,0.7307576938826547,0.05071128347847532
0.40431679885701965,0.39361060443306517,0.050725215405948904
0.3274920678134585,0.6421072418586794,0.05075521092886442
0.3887763371907892,0.2548145412815749,0.050778322408962004
0.43676282214912154,0.2934708652764464,0.050818913243327754
0.3962500784643085,0.22607500493522548,0.05083102988856629
0.434223222459608,0.29990576303383576,0.0508595718875988
0.4496738154200214,0.3211467305454779,0.0508672641777468
0.252399107690628,0.2742419261774609,0.050870223401356454
0.473061385266735,0.4479356125986116,0.05089705006936144
0.4775140944743508,0.22760124086075548,0.05090689504840667
0.404325709558658,0.33192043693964585,0.05090831333036452
0.3629374607858281,0.21806953210400082,0.05092395261475899
0.45326525748996505,0.7772886968482718,0.05093808770482923
0.4235184498918151,0.32025407915701687,0.0509424099059165
0.30269444097548825,0.6284331303800876,0.05095914129964693
0.4186829647308449,0.7256828706413034,0.05100409480410989
0.46082480483142385,0.40379771503103734,0.05101338318453633
0.3478912089382351,0.7671270072115591,0.05101925080858408
0.40898229806245034,0.3904858294719895,0.051033351514006786
0.4617853713928549,0.802150585840056,0.051033366433557104
0.46096288178811073,0.7337063404710865,0.05106754435103225
0.4958332571468683,0.8077302488935109,0.05107746716919536
0.48965665926408286,0.5540811455571523,0.05108595559971123
0.3999565472293841,0.7355242281125681,0.05114644258286575
0.33689478983864807,0.26934483746774984,0.05116557555717034
0.4001019567875994,0.7019844641891058,0.05116680903271921
0.42919126157568677,0.5400350576948446,0.05118217024468294
0.4308341338857279,0.8130531486753637,0.05123412156300125
0.37993796135640523,0.4782896788692147,0.0512394554473592
0.46863089304761085,0.29925363473219396,0.05127361240768556
0.3801597949817429,0.22008401948427744,0.051292368998072956
0.3598635009660941,0.4861349419078439,0.05129600813388424
0.48619749016729796,0.20603173022546867,0.05133526574009123
0.41603797497950323,0.18076447971228957,0.051337682228151396
0.29120028515786334,0.1309832834689857,0.05134959804541324
0.36431463506377826,0.19055699584570648,0.0513680033481836
0.36381467645338106,0.596566000816555,0.051389662415063625
0.356622021131495,0.32129482938112264,0.051406076647446765
0.3976534319943492,0.7878876517996888,0.05142036918021845
0.4734961372319786,0.6156883435662526,0.05143806975871716
0.4563974376821237,0.7709437710554438,0.051440872681915745
0.36778199526811595,0.3452379961839911,0.05145830872693371
0.35155396913099546,0.7657676037406149,0.05148293639264629
0.25960481600964813,0.5269126843591772,0.051508009420002006
0.410328913368729,0.829128822271648,0.051518178619377464
0.39567697223004306,0.5473328004409914,0.05153357667684055
0.38319954105232346,0.8438467157735949,0.05154274902131421
0.21809776375145928,0.368516416223026,0.05155113897648824
0.44935054130706076,0.5111726799396028,0.051561917789042976
0.4196889869866274,0.29889226405794167,0.051620787955573115
0.3124390226203301,0.4239980686626973,0.051626103950984964
0.3735518356994857,0.38571223241087105,0.05162683051674939
0.47102443332067356,0.12079028108136268,0.051694918924504986
0.4674753317933169,0.20989045140738868,0.05169571130822549
0.4158414565007348,0.2057714850495975,0.051709207662982724
0.40694785702058067,0.5253540809395304,0.051740986506203804
0.38072084423033314,0.7190652507666955,0.05174365541655267
0.41694253428371797,0.47286208453173595,0.05174694050056978
0.33982670369996826,0.6830896871629926,0.05176787721548433
0.41761811895199685,0.6052226820335914,0.05176835443599013
0.4316167254236968,0.6689190721467526,0.051785606841483575
0.49268366663233565,0.744214541043599,0.051789615605903234
0.32885495879301163,0.3504768836192613,0.0518164024553077
0.4104050769999694,0.7069007705473211,0.05182489523683393
0.49168892055664004,0.35610956102526237,0.05185014861991219
0.487525411069328,0.468254907099684,0.05187990947782091
0.40489073103497264,0.786854319232988,0.0519128922641692
0.31627638897743593,0.6731460525993476,0.051921968594622926
0.4690774065014297,0.22223335668137809,0.051930816195970515
0.21355164475002952,0.698276153459526,0.051959859788302365
0.4944345655156317,0.5016836670237828,0.05196453776180376
0.4644342455003595,0.5224444265185411,0.05199653849987903
0.49843005289098163,0.255927315124376,0.05200362079978067
0.3306264144959,0.16385136178848664,0.05200374801465278
0.37798665985700297,0.11580274632138057,0.05200539320684252
0.4193777312421071,0.8573277026311666,0.052019631412701904
0.48132147185261354,0.5726181952194335,0.05202148355341602
0.30540862713249295,0.7125038626743928,0.05202621432539583
0.38830667062272217,0.4698584036814355,0.05202673381424352
0.47107603510467766,0.7632003838905165,0.052040170115745216
0.3336186464060099,0.44764946817425266,0.05204074701925477
0.4648015969626086,0.615194963933828,0.0520477458058322
0.47609765909753954,0.7752653880533036,0.052049464176323605
0.40808483839495924,0.15811371768327342,0.05205668930715537
0.3745492682542493,0.6620372464585371,0.05206654695470258
